CRP,61,27.77039909,-97.50119781,US-TX,
EAT,61,47.39889908,-120.2070007,US-WA,
FKB,61,48.77939987,8.080499649,DE-BW,
KBL,61,34.5658989,69.21230316,AF-KAB,
MFM,61,22.14959908,113.5920029,MO-U-A,
NQY,61,50.44060135,-4.995409966,GB-ENG,
OOL,61,-28.1644001,153.5050049,AU-QLD,
CRL,60,50.45920181,4.453820229,BE-WHT,
IKT,60,52.26800156,104.3889999,RU-IRK,
JRO,60,-3.429409981,37.07450104,TZ-26,
MGW,60,39.64289856,-79.91629791,US-WV,
RHO,60,36.40539932,28.08620071,GR-81,
SDR,60,43.42710114,-3.820009947,ES-S,
SUB,60,-7.379829884,112.7870026,ID-JI,
CKG,59,29.71920013,106.6419983,CN-50,
JTR,59,36.39920044,25.47929955,GR-82,
KJA,59,56.17290115,92.49330139,RU-KYA,
KMG,59,25.1019444,102.9291667,CN-53,
MYR,59,33.67969894,-78.92829895,US-SC,
SBN,59,41.70869827,-86.31729889,US-IN,
TLN,59,43.09730148,6.146029949,FR-U,
TNR,59,-18.7968998,47.47880173,MG-T,
YQT,59,48.37189865,-89.32389832,CA-ON,
FAY,58,34.99119949,-78.88030243,US-NC,
HLA,58,-25.93849945,27.92609978,ZA-GT,
HRK,58,49.92480087,36.29000092,UA-63,
MBA,58,-4.034830093,39.59420013,KE-300,
MRV,58,44.22510147,43.08190155,RU-STA,
PAD,58,51.61410141,8.616319656,DE-NW,
PTP,58,16.26530075,-61.53179932,GP-U-A,
TGU,58,14.06089973,-87.21720123,HN-FM,
UFA,58,54.55749893,55.87440109,RU-BA,
BAQ,57,10.8896,-74.7808,CO-ATL,
BDA,57,32.36399841,-64.67870331,BM-U-A,
BSR,57,30.54910088,47.66210175,IQ-BA,
COR,57,-31.32360077,-64.20800018,AR-X,
IOM,57,54.08330154,-4.623889923,IM-U-A,
MBJ,57,18.50370026,-77.91339874,JM-08,
NKG,57,31.74200058,118.8619995,CN-32,
TNG,57,35.72689819,-5.916890144,MA-TNG,
ABE,56,40.65209961,-75.44080353,US-PA,
CHA,56,35.03530121,-85.20379639,US-TN,
JUB,56,4.872010231,31.60110092,SS-17,
MAF,56,31.94249916,-102.2020035,US-TX,
MSO,56,46.91630173,-114.0910034,US-MT,
PEE,56,57.91450119,56.02119827,RU-PER,
ROB,56,6.233789921,-10.36229992,LR-MG,
VAR,56,43.232101,27.8251,BG-03,
WUH,56,30.78380013,114.2080002,CN-42,
YMM,56,56.65330124,-111.2220001,CA-AB,
BRN,55,46.91410065,7.497149944,CH-BE,
BZE,55,17.53910065,-88.30819702,BZ-BZ,
OGS,55,44.68190002,-75.46549988,US-NY,
PAP,55,18.57999992,-72.29250336,HT-OU,
SAP,55,15.45259953,-87.92359924,HN-CR,
SIA,55,34.376701,109.120003,CN-61,
TAO,55,36.26610184,120.3740005,CN-37,
XIY,55,34.44710159,108.7519989,CN-61,
AGU,54,21.705601,-102.318001,MX-AGU,
EYW,54,24.55610085,-81.75959778,US-FL,
GNV,54,29.69009972,-82.27179718,US-FL,
GPT,54,30.40730095,-89.07009888,US-MS,
IAS,54,47.17850113,27.62059975,RO-IS,
LBV,54,0.458600014,9.412280083,GA-1,
LPB,54,-16.51329994,-68.19229889,BO-L,
NSI,54,3.722559929,11.5532999,CM-CE,
YCD,54,49.05497022,-123.8698626,CA-BC,
AAR,53,56.29999924,10.61900043,DK-82,
AER,53,43.44990158,39.95660019,RU-KDA,
AMA,53,35.2193985,-101.7060013,US-TX,
CRW,53,38.37310028,-81.59320068,US-WV,
EVV,53,38.03699875,-87.53240204,US-IN,
GIB,53,36.15119934,-5.34965992,GI-U-A,
GOI,53,15.38080025,73.83139801,IN-GA,
SKT,53,32.53555679,74.3638916,PK-PB,
AGF,52,44.17470169,0.590556026,FR-B,
ANU,52,17.1367,-61.792702,AG-03,
JKG,52,57.75759888,14.06869984,SE-F,
OLB,52,40.898701,9.51763,IT-88,
REG,52,38.071201,15.6516,IT-78,
REP,52,13.41069984,103.8130035,KH-17,
SSH,52,27.97730064,34.39500046,EG-JS,
YAO,52,3.83604002,11.52350044,CM-CE,
CTG,51,10.4424,-75.513,CO-BOL,
DCM,51,43.55630112,2.28918004,FR-N,
DRW,51,-12.41469955,130.8769989,AU-NT,
JHB,51,1.641309977,103.6699982,MY-01,
MLB,51,28.10280037,-80.64530182,US-FL,
SBZ,51,45.78559875,24.09129906,RO-SB,
SHE,51,41.63980103,123.4830017,CN-21,
STS,51,38.50899887,-122.8130035,US-CA,
YYG,51,46.29000092,-63.12110138,CA-PE,
ANR,50,51.18939972,4.460279942,BE-VAN,
ATW,50,44.2580986,-88.51909637,US-WI,
KSC,50,48.6631012,21.24110031,SK-KI,
LIH,50,21.97599983,-159.3390045,US-HI,
STT,50,18.33729935,-64.9733963,VI-U-A,
VIX,50,-20.25805664,-40.2863884,BR-ES,
ASB,49,37.98680115,58.36100006,TM-A,
BIA,49,42.55270004,9.483730316,FR-H,
COO,49,6.357230186,2.384350061,BJ-AQ,
FCA,49,48.3105011,-114.2559967,US-MT,
FDF,49,14.5909996,-61.00320053,MQ-U-A,
GBE,49,-24.55520058,25.91819954,BW-SE,
PIA,49,40.66419983,-89.69329834,US-IL,
PNA,49,42.77000046,-1.646329999,ES-NA,
SCN,49,49.21459961,7.109509945,DE-SL,
SWF,49,41.5041008,-74.10479736,US-NY,
ADA,48,36.98220062,35.28039932,TR-01,
AHO,48,40.632099,8.29077,IT-88,
BJV,48,37.25059891,27.66430092,TR-48,
CEK,48,55.305801,61.5033,RU-CHE,
CFU,48,39.60189819,19.9116993,GR-22,
CTS,48,42.77519989,141.6920013,JP-01,
DLM,48,36.71310043,28.79249954,TR-48,
KBV,48,8.09912014,98.98619843,TH-81,
LEI,48,36.84389877,-2.370100021,ES-AN,
NJF,48,31.989853,44.404317,IQ-NA,
TOS,48,69.6832962,18.91889954,NO-19,
CSX,47,28.18919945,113.2200012,CN-43,
GJT,47,39.12239838,-108.5270004,US-CO,
KHV,47,48.52799988,135.1880035,RU-KHA,
LKO,47,26.76059914,80.88929749,IN-UP,
MUX,47,30.20319939,71.4190979,PK-PB,
PLZ,47,-33.98490143,25.61730003,ZA-EC,
SPK,47,,,,
TIF,47,21.483001,40.543442,SA-02,
YXS,47,53.88940048,-122.6790009,CA-BC,
BMI,46,40.47710037,-88.91590118,US-IL,
KGS,46,36.79330063,27.0916996,GR-81,
LFW,46,6.165609837,1.254510045,TG-M,
LIR,46,10.59329987,-85.54440308,CR-G,
LLA,46,65.54380035,22.12199974,SE-BD,
PFN,46,30.21209908,-85.68280029,US-FL,
SHV,46,32.44660187,-93.82559967,US-LA,
CHO,45,38.1385994,-78.45290375,US-VA,
CLL,45,30.58860016,-96.36380005,US-TX,
DLC,45,38.96569824,121.5390015,CN-21,
DND,45,56.45249939,-3.02583003,GB-SCT,
GEO,45,6.498549938,-58.2541008,GY-DE,
GND,45,12.00419998,-61.78620148,GD-GE,
GRO,45,41.90100098,2.760550022,ES-GE,
LLW,45,-13.7894001,33.78099823,MW-LI,
LRD,45,27.54380035,-99.46160126,US-TX,
MST,45,50.9117012,5.770140171,NL-LI,
NAT,45,-5.768056,-35.376111,BR-RN,
PVR,45,20.68009949,-105.2539978,MX-JAL,
RZE,45,50.11000061,22.0189991,PL-PK,
TJM,45,57.1896019,65.32430267,RU-TYU,
ZUH,45,22.006399,113.375999,CN-44,
AUG,44,44.3205986,-69.79730225,US-ME,
BOO,44,67.26920319,14.36530018,NO-18,
BTH,44,1.121029973,104.1190033,ID-RI,
BVA,44,49.45439911,2.112780094,FR-S,
BZG,44,53.09680176,17.97769928,PL-KP,
CKY,44,9.57689,-13.612,GN-C,
DAD,44,16.04389954,108.1989975,VN-60,
ECP,44,30.3417,-85.7973,US-FL,
GYN,44,-16.63199997,-49.22069931,BR-GO,
JAI,44,26.82419968,75.81220245,IN-RJ,
MAR,44,10.55820847,-71.7278595,VE-V,
NGB,44,29.82670021,121.461998,CN-33,
OUA,44,12.35319996,-1.512420058,BF-KAD,
PNQ,44,18.58209991,73.91970062,IN-MM,
STI,44,19.40609932,-70.60469818,DO-25,
UME,44,63.79180145,20.28280067,SE-AC,
USM,44,9.547789574,100.0619965,TH-80,
YKA,44,50.70220184,-120.4440002,CA-BC,
AGA,43,30.32500076,-9.413069725,MA-AGD,
AJA,43,41.92359924,8.802920341,FR-H,
AVP,43,41.33850098,-75.7233963,US-PA,
HAU,43,59.34529877,5.208360195,NO-11,
ROS,43,-32.9036,-60.785,AR-S,
RST,43,43.90829849,-92.5,US-MN,
AEX,42,31.32740021,-92.54979706,US-LA,
DYU,42,38.54330063,68.82499695,TJ-RR,
FNA,42,8.616439819,-13.19550037,SL-N,
ILM,42,34.27059937,-77.90260315,US-NC,
MAH,42,39.86259842,4.218649864,ES-PM,
MJV,42,37.77500153,-0.812389016,ES-MU,
OMS,42,54.96699905,73.3105011,RU-OMS,
SCE,42,40.84930038,-77.84870148,US-PA,
TEQ,42,41.13819885,27.91909981,TR-59,
VST,42,59.58940125,16.63360023,SE-U,
YSJ,42,45.31610107,-65.89029694,CA-NB,
BJX,41,20.99349976,-101.4810028,MX-GUA,
BOJ,41,42.56959915,27.51519966,BG-02,
GOJ,41,56.23009872,43.7840004,RU-NIZ,
GZT,41,36.94720078,37.47869873,TR-27,
HRB,41,45.62340164,126.25,CN-23,
LCJ,41,51.72190094,19.3980999,PL-LD,
LRT,41,47.76060104,-3.440000057,FR-E,
SJD,41,23.15180016,-109.7210007,MX-BCS,
TOF,41,56.38029861,85.20829773,RU-TOM,
TVC,41,44.74140167,-85.5821991,US-MI,
UVF,41,13.7332,-60.952599,LC-11,
YNB,41,24.144199,38.0634,SA-03,
ATQ,40,31.707778,74.799167,IN-PB,
BGF,40,4.398479939,18.51880074,CF-MP,
BWN,40,4.944200039,114.9280014,BN-BM,
BZV,40,-4.251699924,15.25300026,CG-12,
CGP,40,22.24959946,91.81330109,BD-2,
ERI,40,42.08312701,-80.17386675,US-PA,
ITO,40,19.72139931,-155.0480042,US-HI,
KGD,40,54.88999939,20.59259987,RU-KGD,
KNO,40,3.642222,98.885278,ID-SU,
MBS,40,43.53290176,-84.07959747,US-MI,
MID,40,20.93700027,-89.65769959,MX-YUC,
PBM,40,5.452829838,-55.18780136,SR-PR,
PEI,40,4.81267,-75.7395,CO-RIS,
PLQ,40,55.97320175,21.09390068,LT-KL,
TKU,40,60.51409912,22.26280022,FI-LS,
TSN,40,39.12440109,117.3460007,CN-12,
BJL,39,13.3380003,-16.6522007,GM-W,
EVE,39,68.49130249,16.67810059,NO-18,
FOC,39,25.93510056,119.663002,CN-35,
ISU,39,35.5617485,45.31673813,IQ-SW,
JMK,39,37.43510056,25.34810066,GR-82,
KSD,39,59.44469833,13.33740044,SE-S,
NDJ,39,12.13370037,15.0340004,TD-CB,
NIM,39,13.48149967,2.183609962,NE-8,
PBC,39,19.15810013,-98.37139893,MX-PUE,
PHF,39,37.13190079,-76.49299622,US-VA,
POP,39,19.75790024,-70.56999969,DO-18,
THE,39,-5.059939861,-42.82350159,BR-PI,
TZX,39,40.99509811,39.78969955,TR-61,
YQU,39,55.17969894,-118.8850021,CA-AB,
ALF,38,69.97609711,23.37170029,NO-20,
AUW,38,44.92620087,-89.62660217,US-WI,
BRQ,38,49.15129852,16.69440079,CZ-JM,
CCJ,38,11.13679981,75.95529938,IN-KL,
CGO,38,34.5196991,113.8410034,CN-41,
CGQ,38,43.99620056,125.6849976,CN-22,
CJS,38,31.63610077,-106.4290009,MX-CHH,
CSL,38,,,,
CUU,38,28.70289993,-105.9649963,MX-CHH,
CWA,38,44.77759933,-89.66680145,US-WI,
HAS,38,27.437901,41.686298,SA-06,
HOF,38,25.2852993,49.48519897,SA-04,
LDE,38,43.17869949,-0.006439,FR-N,
PLS,38,21.77359962,-72.26589966,TC-PR,
SBP,38,35.23680115,-120.6419983,US-CA,
SLL,38,17.0387001,54.09130096,OM-ZU,
SZB,38,3.130579948,101.5490036,MY-10,
URC,38,43.90710068,87.47419739,CN-65,
BJM,37,-3.324019909,29.31850052,BI-BJ,
DLH,37,46.84209824,-92.19360352,US-MN,
JNU,37,58.35499954,-134.576004,US-AK,
KYA,37,37.979,32.561901,TR-42,
NOC,37,53.91030121,-8.818490028,IE-MO,
PUW,37,46.7439003,-117.1100006,US-WA,
SHD,37,38.26380157,-78.89640045,US-VA,
SKB,37,17.31119919,-62.71870041,KN-U-A,
TAM,37,22.29640007,-97.86589813,MX-TAM,
TRI,37,36.47520065,-82.40740204,US-TN,
TUU,37,28.3654,36.6189,SA-07,
UKB,37,34.63280106,135.223999,JP-28,
YQY,37,46.16139984,-60.04779816,CA-NS,
ASR,36,38.770401,35.49539948,TR-38,
GIZ,36,16.90110016,42.58580017,SA-09,
NOU,36,-22.01460075,166.2129974,NC-U-A,
PNR,36,-4.816030025,11.88659954,CG-5,
PUY,36,44.89350128,13.9222002,HR-18,
UIP,36,47.97499847,-4.167789936,FR-E,
AGS,35,33.36989975,-81.96450043,US-GA,
BLK,35,53.77170181,-3.028609991,GB-ENG,
JKH,35,38.34320068,26.1406002,GR-85,
KCH,35,1.484699965,110.3470001,MY-13,
KEJ,35,55.27009964,86.10720062,RU-KEM,
KUT,35,42.17670059,42.48260117,GE-IM,
LXR,35,25.67099953,32.70660019,EG-KN,
MOL,35,62.74470139,7.262499809,NO-15,
SLU,35,14.0202,-60.992901,LC-02,
SSG,35,3.755270004,8.708720207,GQ-BN,
SYZ,35,29.53919983,52.58980179,IR-14,
UDR,35,24.61770058,73.89610291,IN-RJ,
VTE,35,17.98830032,102.5630035,LA-VT,
ZAD,35,44.10829926,15.34669971,HR-13,
BIS,34,46.77270126,-100.7460022,US-ND,
HLN,34,46.60680008,-111.9830017,US-MT,
IDA,34,43.51459885,-112.0709991,US-ID,
MLU,34,32.51089859,-92.03769684,US-LA,
NNG,34,22.60829926,108.1719971,CN-45,
ORN,34,35.62390137,-0.621182978,DZ-31,
OZH,34,47.86700058,35.31570053,UA-23,
PFO,34,34.7179985,32.4856987,CY-06,
SPC,34,28.62649918,-17.75559998,ES-CN,
VLN,34,10.14973259,-67.92839813,VE-G,
VOG,34,48.78250122,44.34550095,RU-VGG,
YDF,34,49.21080017,-57.39139938,CA-NL,
ZQN,34,-45.02109909,168.7389984,NZ-OTA,
AJU,33,-10.98400021,-37.07030106,BR-SE,
BDU,33,69.05580139,18.54039955,NO-19,
BGA,33,7.1265,-73.1848,CO-SAN,
BRO,33,25.90679932,-97.42590332,US-TX,
CGB,33,-15.65289974,-56.11669922,BR-MT,
CMI,33,40.03919983,-88.27809906,US-IL,
HAK,33,19.93490028,110.4589996,CN-46,
HBA,33,-42.83610153,147.5099945,AU-TAS,
HIJ,33,34.43610001,132.9190063,JP-34,
LGK,33,6.329730034,99.72869873,MY-02,
MGM,33,32.30059814,-86.39399719,US-AL,
REX,33,26.00889969,-98.22850037,MX-TAM,
SSX,33,41.27864456,36.3051796,TR-55,
SZF,33,41.254501,36.567101,TR-55,
TIV,33,42.40470123,18.72330093,ME-19,
TRZ,33,10.76539993,78.70970154,IN-TN,
YKS,33,62.09329987,129.7709961,RU-SA,
AGH,32,56.29610062,12.84710026,SE-M,
CJU,32,33.51129913,126.4929962,KR-49,
FSC,32,41.50059891,9.097780228,FR-H,
FSM,32,35.33660126,-94.36740112,US-AR,
GTF,32,47.48199844,-111.3710022,US-MT,
JAC,32,43.6072998,-110.737999,US-WY,
KMQ,32,36.39459991,136.4069977,JP-17,
LSE,32,43.879002,-91.256699,US-WI,
POM,32,-9.443380356,147.2200012,PG-NCD,
RAP,32,44.04529953,-103.0569992,US-SD,
RMQ,32,24.26469994,120.6210022,TW-TXG,
TAE,32,35.89410019,128.6589966,KR-27,
UUD,32,51.80780029,107.4380035,RU-BU,
VTZ,32,17.72120094,83.22450256,IN-AP,
YQQ,32,49.71080017,-124.887001,CA-BC,
BQN,31,18.49489975,-67.12940216,PR-U-A,
DOM,31,15.54699993,-61.29999924,DM-02,
ETZ,31,48.98210144,6.251319885,FR-M,
HMO,31,29.09589958,-111.0479965,MX-SON,
HTY,31,36.36277771,36.28222275,TR-31,
HYA,31,41.66930008,-70.28040314,US-MA,
JOG,31,-7.788179874,110.4319992,ID-YO,
LWS,31,46.37450027,-117.0149994,US-ID,
MHK,31,39.14099884,-96.67079926,US-KS,
NOZ,31,53.81140137,86.87719727,RU-KEM,
PBG,31,44.65090179,-73.4681015,US-NY,
PLB,31,44.6875,-73.52449799,US-NY,
SLZ,31,-2.58536005,-44.23410034,BR-MA,
SYX,31,18.30290031,109.4120026,CN-46,
TLC,31,19.33709908,-99.56600189,MX-MEX,
TMP,31,61.41410065,23.60440063,FI-LS,
TRC,31,25.56830025,-103.4110031,MX-COA,
VAA,31,63.05070114,21.7621994,FI-LS,
BAX,30,53.36380005,83.53849792,RU-ALT,
BLZ,30,-15.67910004,34.97399902,MW-BL,
GRQ,30,53.11970139,6.579440117,NL-DR,
ITH,30,42.49100113,-76.45839691,US-NY,
JPA,30,-7.145833015,-34.94861221,BR-PB,
KLO,30,11.67940044,122.3759995,PH-AKL,
PSE,30,18.00830078,-66.56300354,PR-U-A,
STX,30,17.70190048,-64.79859924,VI-U-A,
VER,30,19.14590073,-96.18730164,MX-VER,
VSA,30,17.99699974,-92.81739807,MX-TAB,
YXX,30,49.02529907,-122.3610001,CA-BC,
BQK,29,31.25880051,-81.46649933,US-GA,
EIS,29,18.44479942,-64.54299927,VG-U-A,
FBM,29,-11.59130001,27.53089905,CD-KA,
GZP,29,36.29921722,32.30059814,TR-07,
LDB,29,-23.33359909,-51.13010025,BR-PR,
LEB,29,43.62609863,-72.30419922,US-NH,
LPQ,29,19.89730072,102.1610031,LA-LP,
MCZ,29,-9.510809898,-35.79169846,BR-AL,
NBC,29,55.56470108,52.09249878,RU-TA,
OGL,29,6.806280136,-58.10589981,GY-DE,
PEW,29,33.9939003,71.51460266,PK-NW,
SSI,29,31.15180016,-81.39129639,US-GA,
TGZ,29,16.56360054,-93.02249908,MX-CHP,
VVC,29,4.16787,-73.6138,CO-MET,
WNZ,29,27.91220093,120.8519974,CN-33,
WUX,29,31.49440002,120.4290009,CN-32,
YAM,29,46.48500061,-84.50939941,CA-ON,
YNJ,29,42.88280106,129.451004,CN-22,
YSB,29,46.625,-80.79889679,CA-ON,
YZR,29,42.99940109,-82.30889893,CA-ON,
AAQ,28,45.0021019,37.34730148,RU-KDA,
BON,28,12.13099957,-68.26850128,BQ-U-A,
CMF,28,45.63809967,5.88022995,FR-V,
CUZ,28,-13.53569984,-71.938797,PE-CUS,
GFK,28,47.94929886,-97.17610168,US-ND,
HRL,28,26.22850037,-97.65440369,US-TX,
JST,28,40.31610107,-78.83390045,US-PA,
LIL,28,50.565772,3.104031,FR-O,
LUZ,28,51.240278,22.713611,PL-LU,
NAG,28,21.09219933,79.04720306,IN-MM,
NAY,28,39.78279877,116.3880005,CN-11,
NJC,28,60.94929886,76.4835968,RU-KHM,
NKC,28,18.09819984,-15.94849968,MR-NKC,
NLA,28,-12.99810028,28.66489983,ZM-08,
OUL,28,64.93009949,25.35460091,FI-OL,
PDL,28,37.74119949,-25.69790077,PT-20,
PPT,28,-17.55369949,-149.6069946,PF-U-A,
QRO,28,20.61730003,-100.185997,MX-QUE,
RLG,28,53.91820145,12.27830029,DE-MV,
SAF,28,35.61709976,-106.0889969,US-NM,
SID,28,16.74139977,-22.94939995,CV-B,
STW,28,45.10919952,42.1128006,RU-STA,
VOZ,28,51.81420135,39.229599,RU-VOR,
YZF,28,62.46279907,-114.4400024,CA-NT,
ZSH,28,,,,
AAN,27,24.26169968,55.60919952,AE-AZ,
ASE,27,39.22320175,-106.8690033,US-CO,
CKB,27,39.29660034,-80.22810364,US-WV,
CUC,27,7.92757,-72.5115,CO-NSA,
DRO,27,37.1515007,-107.7539978,US-CO,
ELM,27,42.15990067,-76.89160156,US-NY,
MDL,27,21.70219994,95.97789764,MM-04,
MDZ,27,-32.83169937,-68.79290009,AR-M,
MJT,27,39.05670166,26.59830093,GR-83,
MXL,27,32.63059998,-115.2419968,MX-BCN,
RKT,27,25.6135006,55.93880081,AE-RK,
RTB,27,16.316799,-86.523003,HN-IB,
SIP,27,45.05220032,33.97510147,UA-43,
TNA,27,36.85720062,117.2160034,CN-37,
TSV,27,-19.25250053,146.7649994,AU-QLD,
UUS,27,46.88869858,142.7180023,RU-SAK,
YNT,27,37.40169907,121.3720016,CN-37,
ASF,26,46.28329849,48.00630188,RU-AST,
CEI,26,19.95229912,99.88289642,TH-57,
CGR,26,-20.46870041,-54.67250061,BR-MS,
CJB,26,11.02999973,77.04340363,IN-TN,
CUL,26,24.76449966,-107.4749985,MX-SIN,
DUD,26,-45.92810059,170.197998,NZ-OTA,
ELS,26,-33.03559875,27.82589912,ZA-EC,
GNB,26,45.36289978,5.329370022,FR-V,
KIR,26,52.18090057,-9.523779869,IE-KY,
LST,26,-41.54529953,147.2140045,AU-TAS,
MDG,26,44.52410126,129.5690002,CN-23,
MYY,26,4.32201004,113.9869995,MY-13,
PDT,26,45.69509888,-118.8410034,US-OR,
RAI,26,14.92450047,-23.49349976,CV-S,
SLK,26,44.38529968,-74.20619965,US-NY,
SLP,26,22.25429916,-100.9309998,MX-SLP,
TOY,26,36.64830017,137.1880035,JP-16,
USN,26,35.59349823,129.352005,KR-31,
VRA,26,23.03440094,-81.43530273,CU-04,
YKM,26,46.56819916,-120.5439987,US-WA,
BDO,25,-6.900629997,107.5759964,ID-JB,
BGR,25,44.80739975,-68.82810211,US-ME,
CZM,25,20.5223999,-86.92559814,MX-ROO,
CZX,25,31.919701,119.778999,CN-32,
DVO,25,7.125520229,125.6460037,PH-DAV,
FPO,25,26.55870056,-78.69560242,BS-FP,
GUW,25,47.12189865,51.82139969,KZ-ATY,
HFE,25,31.78000069,117.2979965,CN-34,
IFO,25,48.88420105,24.68610001,UA-26,
IXE,25,12.9612999,74.89009857,IN-KA,
KAN,25,12.04759979,8.524620056,NG-KN,
LYP,25,31.36499977,72.99479675,PK-PB,
MOT,25,48.25939941,-101.2799988,US-ND,
OAJ,25,34.82920074,-77.61209869,US-NC,
YBG,25,48.33060074,-70.99639893,CA-QC,
ASM,24,15.29189968,38.91070175,ER-SK,
BLA,24,10.10709953,-64.68920135,VE-B,
CAY,24,4.819809914,-52.36040115,GF-CY,
DNZ,24,37.78559875,29.70129967,TR-20,
KRN,24,67.8219986,20.33679962,SE-BD,
KWE,24,26.53849983,106.8010025,CN-52,
RJL,24,42.46095349,-2.322235107,ES-LO,
SEN,24,51.57139969,0.695555985,GB-ENG,
YKF,24,43.46080017,-80.37860107,CA-ON,
YYF,24,49.46310043,-119.6019974,CA-BC,
APL,23,-15.10560036,39.28179932,MZ-N,
BDQ,23,22.33620071,73.2263031,IN-GJ,
KSU,23,63.11180115,7.824520111,NO-15,
KUA,23,3.77538991,103.2089996,MY-06,
LHW,23,36.51520157,103.6200027,CN-62,
LOP,23,-8.757322,116.276675,ID-NB,
MCY,23,-26.60330009,153.0910034,AU-QLD,
OAX,23,16.99990082,-96.72660065,MX-OAX,
PHC,23,5.015490055,6.949590206,NG-RI,
SFT,23,64.62480164,21.07690048,SE-AC,
SGC,23,61.34370041,73.40180206,RU-KHM,
SPN,23,15.11900043,145.7290039,MP-U-A,
SVD,23,13.14430046,-61.21089935,VC-04,
SWA,23,23.552,116.5033,CN-44,
YGK,23,44.22529984,-76.59690094,CA-ON,
YXY,23,60.70959854,-135.0670013,CA-YT,
DEB,22,47.48889923,21.61529922,HU-HB,
DUJ,22,41.17829895,-78.8986969,US-PA,
ETH,22,29.56130028,34.96009827,IL-D,
FEZ,22,33.9272995,-4.97796011,MA-FES,
KBR,22,6.16685009,102.2929993,MY-03,
KLR,22,56.6855011,16.28759956,SE-H,
MKK,22,21.1529007,-157.095993,US-HI,
MMK,22,68.78170013,32.75080109,RU-MUR,
NSK,22,69.31109619,87.3321991,RU-KYA,
OKJ,22,34.75690079,133.8549957,JP-33,
PKB,22,39.3451004,-81.43920135,US-WV,
SDL,22,62.52809906,17.44389915,SE-Y,
SLA,22,-24.8560009,-65.48619843,AR-A,
SMR,22,11.1196,-74.2306,CO-MAG,
TNJ,22,0.922683001,104.5319977,ID-RI,
VBY,22,57.66279984,18.34620094,SE-I,
YXT,22,54.46849823,-128.576004,CA-BC,
ZTH,22,37.75090027,20.88430023,GR-21,
ABA,21,53.74000168,91.38500214,RU-KK,
ACV,21,40.97809982,-124.1090012,US-CA,
ADZ,21,12.5836,-81.7112,CO-SAP,
AQP,21,-16.34110069,-71.58309937,PE-ARE,
AXD,21,40.85589981,25.95630074,GR-71,
AXM,21,4.45278,-75.7664,CO-QUI,
CSG,21,32.5163002,-84.93890381,US-GA,
DGO,21,24.12420082,-104.5279999,MX-DUR,
IXC,21,30.67350006,76.78849792,IN-CH,
KHN,21,28.86499977,115.9000015,CN-36,
LYR,21,78.24610138,15.46560001,NO-21,
MQT,21,46.35359955,-87.395401,US-MI,
MZT,21,23.16139984,-106.2659988,MX-SIN,
NRK,21,58.5862999,16.25060081,SE-E,
NTL,21,-32.79499817,151.8339996,AU-NSW,
NUX,21,66.06939697,76.52030182,RU-YAN,
NVT,21,-26.87999916,-48.65140152,BR-SC,
PMR,21,-40.3205986,175.6170044,NZ-MWT,
RKD,21,44.06010056,-69.09919739,US-ME,
ROR,21,7.367650032,134.5440063,PW-004,
SDJ,21,38.13970184,140.9170074,JP-04,
TAB,21,11.14970016,-60.8321991,TT-WTO,
UDI,21,-18.88361168,-48.22527695,BR-MG,
BVE,20,45.039722,1.485556,FR-L,
CLY,20,42.53079987,8.793190002,FR-H,
EFL,20,38.12009811,20.50049973,GR-23,
HFA,20,32.80939865,35.04309845,IL-HA,
IFN,20,32.75080109,51.86130142,IR-04,
NQN,20,-38.94900131,-68.15570068,AR-Q,
OGZ,20,43.20510101,44.60660172,RU-SE,
PUQ,20,-53.00260162,-70.854599,CL-MA,
RDD,20,40.50899887,-122.2929993,US-CA,
SZZ,20,53.58470154,14.90219975,PL-ZP,
TUC,20,-26.8409,-65.104897,AR-T,
ACA,19,16.75709915,-99.7539978,MX-GRO,
AXA,19,18.20479965,-63.05509949,AI-U-A,
BGM,19,42.20869827,-75.97979736,US-NY,
BHB,19,44.45000076,-68.3615036,US-ME,
EWN,19,35.07300186,-77.04290009,US-NC,
IPL,19,32.83420181,-115.5790024,US-CA,
KKN,19,69.72579956,29.8913002,NO-20,
KWL,19,25.21809959,110.0390015,CN-45,
MLM,19,19.84989929,-101.0250015,MX-MIC,
NTG,19,32.07080078,120.9759979,CN-32,
ORB,19,59.22370148,15.03800011,SE-T,
OSD,19,63.19440079,14.50030041,SE-Z,
OSR,19,49.69630051,18.11109924,CZ-MO,
PKC,19,53.16790009,158.4539948,RU-KAM,
SFB,19,28.77759933,-81.23750305,US-FL,
TIP,19,32.66350174,13.1590004,LY-TB,
YTS,19,48.56969833,-81.37670136,CA-ON,
YXJ,19,56.23809814,-120.7399979,CA-BC,
ABI,18,32.41130066,-99.68190002,US-TX,
ALW,18,46.09489822,-118.288002,US-WA,
ARH,18,64.60030365,40.71670151,RU-ARK,
BJZ,18,38.8913002,-6.82133007,ES-EX,
BPN,18,-1.268270016,116.8939972,ID-KI,
BPS,18,-16.43860054,-39.08089828,BR-BA,
CCP,18,-36.77270126,-73.06310272,CL-BI,
CND,18,44.36220169,28.48830032,RO-CT,
DIY,18,37.89390183,40.20100021,TR-21,
GLO,18,51.89419937,-2.167220116,GB-ENG,
GOM,18,-1.670809984,29.2385006,CD-NK,
HDY,18,6.933209896,100.3929977,TH-90,
HOG,18,20.78560066,-76.31510162,CU-11,
